華語,詞條編號,詞條名稱
軍曹魚,6244,海鱺仔
軍法,5539,軍法
軍火,52190,軍火
軍用,53617,軍用
軍艦,5578,軍艦
軍隊,5558,軍隊
軍階,54227,軍階
軟,7918,軟
軟化,9974,落軟
軟弱,7973,軟弱
軟弱,7960,軟汫
軟木塞,6605,草窒仔
軟木塞,6858,酒矸窒仔
軟柿,5419,紅柿
軟綿綿,7931,軟𩛩𩛩
軟綿綿,8010,軟膏膏
軟綿綿,7932,軟㽎㽎
軟綿綿,7977,軟荍荍
軟腳,8000,軟跤
軟腳蝦,8002,軟跤蝦
軟轎,8540,椅轎
軟轎,8021,軟轎
軟骨,7980,軟骨
軟體,50059,軟體
較,10172,較
較勁,6042,捙拚
較可能,10188,較大面
較多,10200,較加
較快,10215,較快
較易,10215,較快
載,10173,載
載,10174,載
載入,54523,載入
載客,4064,抾客
載客,54524,載客
載沉載浮,3314,沐沐泅
輓聯,10931,輓聯
輔助,3652,協助
輔助,10911,輔助
輔導,10929,輔導
輔選,52554,輔選
輕,10887,輕
輕佻,11036,嬈
輕佻,10932,輕薄
輕佻,13523,𡳞神
輕便,10915,輕便
輕傷,53820,輕傷
輕型,53265,輕型
輕巧,1720,幼秀
輕微發燒,6249,烘
輕快,51244,輕快
輕手輕腳,10902,輕手
輕易,50620,輕易
輕柔,53819,輕柔
輕浮,13531,𪁎趒
輕聲,7802,細聲
輕聲細語,10933,輕聲細說
輕薄,10932,輕薄
輕視,12641,藐視
輕視,5369,看輕
輕輕鬆鬆,52847,輕輕鬆鬆
輕重,10917,輕重
輕重不一,5553,重敧爿
輕鬆,10904,輕可
輕鬆,10936,輕鬆
輕鬆自在,7523,涼勢
輝煌,52291,輝煌
輩,4273,沿
輩,11510,輩
輩,596,勻
輪,11511,輪
輪值,11533,輪班
輪值,11531,輪值
輪子,11523,輪仔
輪廓,11188,模
輪框,11532,輪框
輪椅,53849,輪椅
輪流,11512,輪
輪流,52088,輪流
輪班,11533,輪班
輪胎,31152,thai51 ia11
輪迴,11534,輪迴
輸,11981,輸
輸入,11990,輸入
輸入,9133,進口
輸出,11995,輸出
輸局,12001,輸面
輸血,11997,輸血
輸贏,12017,輸贏
輸送,10237,運送
輸送,10270,運輸
輸送,52571,輸送
輻射,52570,輻射
輾,4502,軋
輾槽,5370,研槽
轆轤,1635,加轆仔
轆轤錐,11130,撚鑽
轉,11513,遨
轉,10886,踅
轉,12657,轉
轉,12655,轉
轉,12656,轉
轉,6020,捘
轉,13227,彎
轉,10565,斡
轉,9071,越
轉世,12659,轉世
轉任,52890,轉任
轉入,52889,轉入
轉動,10275,運轉
轉化,51455,轉化
轉向,52583,轉向
轉告,7191,寄話
轉圜,12674,轉踅
轉型,52314,轉型
轉學,12676,轉學
轉彎,12681,轉彎
轉彎,12673,轉斡
轉彎,10565,斡
轉手,54670,轉手
轉折,54671,轉折
轉接,54672,轉接
轉換,50575,轉換
轉播,51456,轉播
轉眼,1871,目𥍉仔
轉移,50904,轉移
轉變,12683,轉變
轉身,12674,轉踅
轉車,9537,搬車
轉車,11253,盤車
轉載,51593,轉載
轉送,53890,轉送
轉速,54673,轉速
轉進,52891,轉進
轉運站,53891,轉運站
轎,12905,轎
轎,11509,輦
轎車,12917,轎車
轎車,6344,烏頭仔車
轟動,52320,轟動
轟炸,53903,轟炸
辛,3409,辛
辛,41072,辛
辛亥,36008,辛亥
辛勞,9544,搦屎搦尿
辛勞,8204,勞力
辛勞,3458,辛苦
辛苦,8204,勞力
辛苦,3458,辛苦
辛苦,4040,拖身拖命
辛苦操勞,4164,拖磨
辛酸,1148,心酸
辜,41203,辜
辜負,1011,反背
辜負,9146,辜負
辣,12382,薟
辣,10888,辣
辣椒,12400,薟薑仔
辣椒,12393,薟椒仔
辣椒,8730,番仔薑
辣椒,8783,番薑仔
辦,11982,辦
辦事,53866,辦事
辦事處,52572,辦事處
辦公,11991,辦公
辦公室,50229,辦公室
辦案,51588,辦案
辦桌,12005,辦桌
辦法,4295,法度
辦法,4910,建議
辦法,12000,辦法
辦法,3335,步數
辦理,3200,扭搦
辦理,12007,辦理
辦貨,12010,辦貨
辦酒席,12005,辦桌
辨別,53865,辨別
辨認,52307,辨認
辨識,51744,辨識
辭,12906,辭
辭,12907,辭
辭典,12919,辭典
辭別,12916,辭別
辭職,12927,辭頭路
辭職,12929,辭職
辭行,5315,相辭
辮,13046,辮
辮子,937,毛尾仔
辮子,12121,頭鬃尾
辯,13164,辯
辯士,13170,辯士
辯解,13190,辯解
辯論,13193,辯論
辯護,13201,辯護
辰,3410,辰
辰,41073,辰
辱罵,5304,相罵
辱罵,3760,咒罵
農,10175,農
農事,12574,穡頭
農人,10203,農民
農人,2954,作穡人
農人,2905,作田人
農作物,10214,農作物
農具,10220,農具
農地,52067,農地
農場,10250,農場
農夫,10203,農民
農夫,2954,作穡人
農夫,2905,作田人
農委會,51007,農委會
農曆,12615,舊曆
農曆,51883,農曆
農曆過年,1693,正月正時
農會,50619,農會
農村,9139,鄉村
農村,10216,農村
農林,51328,農林
農業,10258,農業
農民曆,10205,農民曆
農民曆,7974,通書
農藥,50748,農藥
迂腐,11650,學仔仙
迅速,7399,敏捷
迅速,50411,迅速
迅速地吃,7315,捽
迎,4503,迎
迎戰,54156,迎戰
迎接,4621,迎接
迎神,4605,迎神
迎神接佛,11475,請神
迎面,10503,對面
迎風,9516,搧
迎風,9549,搢風
近,4504,近
近,5728,倚
近代,53071,近代
近年,50835,近年
近日,50695,近日
近期,50696,近期
近視,4634,近視
近親,4662,近親
近路,8832,短路
返回,5804,倒轉
迫,5514,迫
迫不得已,9910,萬不得已
迫切,53619,迫切
迫害,53103,迫害
迫近,5540,迫近
迫近,5547,迫倚
迴轉,10935,踅輾轉
迴避,54312,迴避
迷,6697,迷
迷亂,6778,迷亂
迷人,51847,迷人
迷信,6752,迷信
迷信,4833,厚譴損
迷失,54309,迷失
迷宮,51683,迷宮
迷思,54310,迷思
迷惑,6697,迷
迷惑,52758,迷惑
迷戀,6809,迷戀
迷戀,9722,煞
迷戀,8024,貪戀
迸,6698,迸
追,7920,逐
追,6699,追
追分,34089,追分
追加,6721,追加
追思,53135,追思
追捕,53660,追捕
追擊,54313,追擊
追查,51311,追查
追殺,53661,追殺
追求,6734,追求
追溯,52014,追溯
追究,6737,追究
追認,6790,追認
追趕,53662,追趕
追蹤,50593,追蹤
追逐,3455,走相逐
追隨,52760,追隨
退,6700,退
退乩,6773,退童
退伍,6724,退伍
退休,6725,退休
退冰,6727,退冰
退出,51537,退出
退化,52473,退化
退卻,758,勼跤
退場,53659,退場
退婚,6767,退婚
退婚,6744,退定
退學,6798,退學
退後,6754,退後
退步,6735,退步
退潮,5160,洘流
退火,6719,退火
退燒,6795,退熱
退燒,51538,退燒
退票,53658,退票
退稅,51402,退稅
退股,6750,退股
退還,54311,退還
送,6701,送
送上山頭,6710,送上山
送交,53657,送交
送人情,6947,做人情
送做堆,6058,捒做堆
送出,8731,發出
送別,5285,相送
送子娘娘,3790,姐母
送日頭,6716,送日仔
送禮,6804,送禮
送葬,6710,送上山
送葬,244,上山頭
送行,5285,相送
逃,6702,逃
逃亡,6708,逃亡
逃亡,3496,走路
逃兵,6732,逃兵
逃命,6742,逃命
逃犯,6722,逃犯
逃生,52013,逃生
逃脫,52206,逃脫
逃走,9668,溜
逃走,6738,逃走
逃跑,9981,落跑
逃避,6803,逃避
逃難,53134,逃難
逆,6703,逆
逆,3162,扴
逆境,52757,逆境
逆子,12985,孽子
逆子,6709,逆子
逆行,9510,搢
逆風,9549,搢風
逍遙,8011,逍遙
透,6696,迵
透,7919,透
透天,54405,透天
透心涼,7941,透心涼
透支,52035,透支
透明,7949,通光
透明,51316,透明
透視,54406,透視
透過,6786,迵過
透過,50061,透過
透露,50296,透露
逐,7920,逐
逐漸,10667,漸漸
途,7922,途
途中,728,中途
途徑,4644,門路
逗,3143,弄
逗笑,12425,講笑詼
這,7923,這
這,11514,遮
這,7924,這
這一生,7945,這世人
這下子,8017,這聲
這些,11527,遮的
這回,8017,這聲
這時,52229,這時
這樣,5030,按呢
這樣,2328,如此
這次,8004,這過
這次,8017,這聲
這種,50302,這種
這般的,11542,遮爾仔
這裡,11514,遮
這裡,7995,這搭
這裡的,11527,遮的
這輩子,7945,這世人
這陣子,7975,這站
這麼,11515,遮
這麼,11541,遮爾
這麼少,8018,這點仔
這麼的,11542,遮爾仔
這麼點兒,8018,這點仔
通,6696,迵
通,7926,通
通俗,54401,通俗
通信,7959,通批
通信,54400,通信
通勤,53707,通勤
通告,52504,通告
通報,7990,通報
通姦,3387,私通
通姦,7965,通姦
通常,7983,通常
通權達變,13356,變竅
通澈,7926,通
通用,7947,通用
通盤,53708,通盤
通知,7963,通知
通緝,8013,通緝
通航,54402,通航
通行,51700,通行
通訊,50329,通訊
通譯,8022,通譯
通路,50715,通路
通車,52505,通車
通過,8005,通過
通關,54403,通關
通風,7970,通風
通風報信者,8296,報馬仔
逛街,10925,踅街
逝世,7503,棄世
逝世,10219,過身
逝世,2649,老去
逞強,6944,假𠢕
逞強,11479,賭強
逞能,6944,假𠢕
速可達,31145,su33 khu51 ta11
速度,7966,速度
速率,52232,速率
速食麵,4385,泡麵
造,7929,造
造勢,51228,造勢
造化,7939,造化
造反,7940,造反
造型,50253,造型
造型,31138,siat5 tooh3
造就,51868,造就
造形,52793,造形
造成,50046,造成
造房子,6759,起厝
造林,51701,造林
造福,8009,造福
造船,53711,造船
造訪,4970,拜訪
造謠,1995,生話
造謠,8001,造話
逢,41180,逢
連,7930,連
連,41181,連
連串,5291,相連紲
連任,50938,連任
連動,51422,連動
連帶,2973,含
連帶,51556,連帶
連接,50716,連接
連日,53709,連日
連江縣,35389,連江縣
連珠砲,11768,機關銃
連環,8016,連環
連環圖畫,3087,尪仔冊
連累,7618,牽拖
連累,7985,連累
連累,4110,拖累
連結,50416,連結
連絡,52231,連絡
連線,50278,連線
連繫,12360,聯絡
連繫,52792,連繫
連續,8023,連續
連續,7986,連紲
連續,5291,相連紲
連續,7447,接續
連續劇,51557,連續劇
連署,51423,連署
連襟,2200,同門
連貫,54404,連貫
連連,53710,連連
連鎖,51424,連鎖
連長,52230,連長
逮,13568,㨑
週刊,52812,週刊
週年,53205,週年
週期,52520,週期
週歲,4897,度晬
週邊,51428,週邊
進,54,入
進,9131,進
進一步,50376,進一步
進修,53206,進修
進入,50038,進入
進出,50942,進出
進出口商,2708,行郊
進化,9135,進化
進口,11990,輸入
進口,9133,進口
進場,149,入場
進奉,6808,貢獻
進展,51874,進展
進度,50673,進度
進攻,3280,攻擊
進攻,51325,進攻
進步,9140,進步
進用,54461,進用
進行,12340,舉行
進行,9137,進行
進補,5670,食補
進貨,54462,進貨
進軍,52521,進軍
進退,9151,進退
進階,54463,進階
進食,7083,動箸
進香,8233,割香
進香,9147,進香
進駐,50747,進駐
逼,10176,逼
逼不得已,9910,萬不得已
逼不得已,3784,姑不而將
逼近,5540,迫近
逼近,5547,迫倚
逼近,53240,逼近
逼迫,5514,迫
遇,10177,遇
遇,9806,碰
遇,9518,搪
遇,3963,拄
遇到,10255,遇著
遇到,9568,搪著
遇到,4134,拄搪
遇見,10255,遇著
遊,10178,遊
遊學,52831,遊學
遊客,50222,遊客
遊戲,4839,奕
遊戲,5386,耍
遊戲人間,13558,𨑨迌人
遊手好閒,983,友的
遊手好閒,6238,浪蕩
遊手好閒,5647,食清領便
遊樂,54526,遊樂
遊民,53791,遊民
遊玩,13557,𨑨迌
遊蕩,1507,四界趖
遊蕩,10859,趖
遊行,52538,遊行
遊行隊伍,6909,陣頭
遊街,11537,踩街
遊覽,53792,遊覽
遊覽車,10280,遊覽車
遊說,52539,遊說
遊魂,2315,好兄弟
運作,50262,運作
運動,10240,運動
運動場,10241,運動埕
運動會,10242,運動會
運勢,53238,運勢
運將,31172,un51 tsiang11
運氣,6230,氣運
運氣,6076,時運
運氣,10179,運
運氣,10234,運氣
運水車,959,水車
運河,10224,運河
運用,12188,應用
運用,10207,運用
運算,52537,運算
運行,10275,運轉
運行,51169,運行
運費,53236,運費
運輸,10237,運送
運輸,10270,運輸
運轉,10275,運轉
運送,10237,運送
運送,10270,運輸
運道,10248,運途
運量,54525,運量
遍佈,54529,遍佈
遍地,10611,滿四界
遍地,13,一四界
遍布,54529,遍佈
過,10181,過
過,10182,過
過不去,6677,袂得過
過世,185,亡
過世,7503,棄世
過世,2477,曲去
過世,10222,過往
過世,10219,過身
過份,1136,夭壽
過份,7006,假痟
過份,52833,過份
過來,51437,過來
過分,10272,過頭
過分,10228,過度
過分,9116,超過
過剩,54528,過剩
過午夜十二點,12618,翻點
過去,3940,往過
過去,3928,往時
過去,10201,過去
過去,10222,過往
過去,3906,往日
過去,3914,往年
過夜,9702,歇暝
過失,10204,過失
過年,10211,過年
過年,9533,新正
過度,10228,過度
過後,10229,過後
過意,10257,過意
過意,10191,過心
過意不去,6677,袂得過
過戶,10192,過戶
過戶,10209,過名
過房,10223,過房
過敏,50348,過敏
過於成熟,10189,過分
過日,10194,過日
過時,10232,過時
過橋,10267,過橋
過活,10194,過日
過渡,10251,過渡
過濾,50856,過濾
過火,10199,過火
過生日,6968,做生日
過癮,7133,夠氣
過癮,10281,過癮
過目,10208,過目
過程,50057,過程
過繼,10223,過房
過肩摔,8437,揹
過量,52541,過量
過錯,10204,過失
過關,10231,過面
過關,10193,過手
過關,52542,過關
過頭,10272,過頭
道,9321,剺
道,10186,道
道具,5934,家私
道友,10196,道友
道地,1787,正港
道場,53239,道場
道士,4300,法師
道士,1437,司公
道士,10187,道士
道士壇,1441,司公壇
道德,10264,道德
道教,10243,道教
道歉,3037,坐
道理,3576,事理
道理,10244,道理
道理,7283,情理
道破,12422,講破
道義,10259,道義
道行,10213,道行
道謝,10885,說謝
道謝,10865,說多謝
道賀,6477,祝賀
道路,10260,道路
達仁鄉,35328,達仁鄉
達到,50134,達到
達成,50323,達成
違反,10197,違反
違反,10230,違背
違建,53241,違建
違憲,53793,違憲
違拗,7234,張掇
違法,678,不法
違法,51884,違法
違約,1134,反僥
違約,1747,失約
違約,52832,違約
違背,11781,橫扴
違背,1011,反背
違背,1645,失
違背,10197,違反
違背,10230,違背
違背天理,6714,逆天
違背良心,12387,虧心
違規,50722,違規
違逆,11781,橫扴
遙控,53821,遙控
遙遠,53266,遙遠
遠,10890,遠
遠,10891,遠
遠景,52849,遠景
遠東,52848,遠東
遠見,54573,遠見
遠親,10930,遠親
遠足,10913,遠足
遠離,50796,遠離
適合,11525,適合
適應,50952,適應
適時,9096,趁流水
適用,2164,合用
適用,50862,適用
適當,11538,適當
適當,3130,妥當
適量,51583,適量
遭人物議,9900,落人的喙
遭受,51339,遭受
遭小偷,9044,著賊偷
遭殃,9027,著災
遭蟲害,9053,著蟲
遭遇,11539,遭遇
遭遇,4127,拄著
遮,7335,掩
遮,11516,遮
遮,10290,閘
遮掩,11540,遮閘
遮掩,7004,偷揜
遮瞞,11543,遮瞞
遮瞞,12479,隱瞞
遮蓋,7337,掩
遮蔽,7338,掩
遮遮掩掩,7401,掩掩揜揜
遮陽,11522,遮日
遮陽,10294,閘日
遮雨,11528,遮雨
遮風,11530,遮風
遮風,10303,閘風
遲,41256,遲
遲到,53301,遲到
遲延,3920,延延
遲早,10809,緊慢
遲早,2565,早慢
遲疑,13200,躊躇
遲緩,10531,慢
遲起,6148,晏起來
遲鈍,9311,頇顢
遲鈍,2566,死趖
遲鈍的,6142,柴柴
遴選,53299,遴選
遵命,11999,遵命
遵守,11996,遵守
遵從,4248,服從
遵從,9288,順從
遵從,11999,遵命
遵照,54636,遵照
遶境,11537,踩街
遷,11517,遷
遷入,53284,遷入
遷居,11526,遷居
遷徙,11535,遷徙
選,8376,揀
選,11983,選
選出,51343,選出
選務,54637,選務
選區,52573,選區
選取,7358,採用
選單,54638,選單
選定,53867,選定
選情,52574,選情
選戰,50728,選戰
選手,11993,選手
選擇,12014,選擇
選民,50901,選民
選用,51908,選用
選票,12009,選票
選罷法,53300,選罷法
選舉,12016,選舉
選購,50647,選購
遺便,10618,滲屎
遺傳,53302,遺傳
遺像,6485,神像
遺囑,11998,遺言
遺囑,12020,遺囑
遺失,2099,交落
遺失,4120,拍無去
遺失,4016,拍交落
遺失,4000,拍毋見
遺尿,10616,滲尿
遺尿,6370,泄尿
遺忘,6675,袂記得
遺憾,10426,僥倖
遺憾,12015,遺憾
遺書,11998,遺言
遺書,12006,遺書
遺書,12020,遺囑
遺棄,4085,放捒
遺漏,9908,落勾
遺產,938,手尾錢
遺產,934,手尾
遺產,971,手底
遺產,12008,遺產
遺言,11998,遺言
遺言,12020,遺囑
遺蹟,1634,古蹟
遺蹟,52879,遺蹟
遺體,53303,遺體
避,12445,避
避免,12458,避免
避邪草,5492,茉草
避開,6887,閃開
避難,53883,避難
避雨,9030,覕雨
避風,6867,閃風
邀宴,5306,相請
邀約,5266,相招
邀約,54659,邀約
邀請,12461,邀請
邀集,51917,邀集
還,12446,還
還,12447,還
還,8597,猶
還,8689,猶閣
還俗,12459,還俗
還債,12460,還數
還嘴,12201,應喙
還嘴,12202,應喙應舌
還在,8690,猶閣咧
還好,2344,好佳哉
還是,393,也是
還是,3217,抑
還是,8642,猶是
還有,8624,猶有
還沒有,8621,猶未
還過得去,4463,花花仔
還錢,12462,還錢
還願,12443,謝願
還魂,2253,回魂
邊,10446,墘
邊,12908,邊
邊,1224,爿
邊,12909,邊
邊界,53339,邊界
邊緣,10446,墘
邊緣,50604,邊緣
邋遢,6689,荏懶
邏輯,51600,邏輯
那,3890,彼
那,10184,遐
那,3891,彼
那些,10226,遐的
那個,3905,彼个
那個時候,3931,彼站
那天,3902,彼一日
那方,3943,彼頭
那時,3927,彼時
那時,3932,彼陣
那樣,3934,彼款
那次,3945,彼擺
那種,3938,彼號
那裡,10184,遐
那裡,3939,彼跡
那裡,3936,彼搭
那裡的,10226,遐的
那頭,3943,彼頭
那麼,10185,遐
那麼,10261,遐爾
那麼,10262,遐爾仔
邦交,53543,邦交
邪,3412,邪
邪惡,52407,邪惡
邱,41092,邱
邵,41093,邵
郊區,52729,郊區
郊外,5532,郊外
郊遊,10913,遠足
郊遊,50702,郊遊
郎,5515,郎
郎中,11950,諞仙仔
郎君,5534,郎君
郝,41149,郝
部,8026,部
部,8025,部
部下,492,下跤手人
部下,289,下司
部下,10099,跤仔
部下,8040,部下
部下,835,手下
部份,50056,部份
部位,8063,部位
部分,8043,部分
部屬,8040,部下
部屬,835,手下
部屬,50849,部屬
部會,51702,部會
部編本,52233,部編本
部落,8087,部落
部長,8069,部長
部門,50504,部門
部隊,50671,部隊
郭,41182,郭
郭元益糕餅博物館,33038,郭元益糕餅博物館
郵件,9136,郵件
郵局,9138,郵局
郵局,9143,郵便局
郵差,9150,郵差
郵政,9145,郵政
郵政博物館,33040,郵政博物館
郵票,9154,郵票
郵票,627,切手
郵票,31069,khit5 teh3
郵筒,9157,郵筒
郵筒,3268,批筒
郵筒,3261,批桶
郵花,9154,郵票
郵資,53207,郵資
郵購,51163,郵購
都,5237,皆
都,12807,攏
都,8027,都
都城隍廟,39030,都城隍廟
都市,4848,城市
都市,8059,都市
都會,51153,都會
都會公園,36101,都會公園
鄉下,9139,鄉村
鄉下,1898,田庄
鄉下,6577,草地
鄉下,2401,庄跤
鄉下人,6578,草地人
鄉土,9134,鄉土
鄉巴佬,290,土包仔
鄉愁,54464,鄉愁
鄉村,9139,鄉村
鄉村,1898,田庄
鄉民,53752,鄉民
鄉親,9159,鄉親
鄉里,9141,鄉里
鄉鎮,9160,鄉鎮
鄉長,9142,鄉長
鄒,41219,鄒
鄔,41220,鄔
鄙,10892,鄙
鄙賤,3692,卑賤
鄞山寺,39049,鄧公廟
鄧,41247,鄧
鄭,41248,鄭
鄭氏家廟,39050,鄭氏家廟
鄭重,51905,鄭重
鄰,11518,鄰
鄰居,10372,隔壁
鄰居,5871,厝邊
鄰近,51584,鄰近
鄰長,53285,鄰長
酆,41290,酆
酉,3413,酉
配,6810,配
配一起,6881,鬥做伙
配件,52476,配件
配備,50311,配備
配合,6023,敆
配合,6841,配合
配套,53137,配套
配對,53665,配對
配料,6869,配料
配料,6908,配頭
配方,52475,配方
配樂,50841,配樂
配發,53664,配發
配給,6884,配給
配置,50987,配置
配色,54315,配色
配製,3713,和
配角,6847,配角
配貨,7988,販貨
配送,53138,配送
配音,53136,配音
配額,52477,配額
酒,11827,燒酒
酒,6811,酒
酒仙,6834,酒仙
酒吧,51848,酒吧
酒品,6920,酒癖
酒家,8975,菜店
酒家,53663,酒家
酒家女,8326,媌仔
酒店,8975,菜店
酒店,54314,酒店
酒德,6920,酒癖
酒會,52474,酒會
酒杯,6907,酒甌
酒杯,6853,酒杯
酒樓,6900,酒樓
酒母,6840,酒母
酒瓶,6855,酒矸
酒瓶,6882,酒瓶
酒癮,13268,癮仙哥
酒窩,6890,酒窟仔
酒精,51070,酒精
酒糟,6915,酒糟
酒菜,6878,酒配
酒醉,6845,馬西馬西
酒醉,6902,酒醉
酒醉而吐,1533,出酒
酒麴,6840,酒母
酥,7490,梢
酥,9161,酥
酥碎,3013,含梢
酬神,12424,謝神
酵,10893,酵
酵母,10905,酵母
酵素,8755,發粉
酵素,54574,酵素
酷暑,523,大熱
酸,10894,酸
酸中帶甜,10907,酸甘甜
酸痛無力,8763,痠軟
酸筍,10924,酸筍
酸菜,13103,鹹菜
酺,10895,酺
醃,11519,醃
醃漬,7874,豉
醃漬,7903,豉膎
醃瓜,11524,醃瓜
醃缸,11529,醃缸
醃製,10813,膎
醃鹹菜,10675,漚鹹菜
醃鹹螺,6391,珠螺膎
醃黃瓜,1883,瓜仔
醇酒,7572,清酒
醉,11520,醉
醋,11521,醋
醋罈子,11536,醋桶
醋罐子,11536,醋桶
醒,11986,醒
醒悟,13061,覺悟
醒悟,13074,覺醒
