title,radical,non_radical_stroke_count,stroke_count
𪌏,麥,4,15
𪀰,鳥,6,17
𪌚,麥,5,16
𪌛,夂,9,12
𪌜,麥,5,16
𪌝,麥,5,16
𪌞,麥,5,16
𪌟,麥,5,16
𪀱,鳥,6,17
𪌪,麥,6,17
𪌫,麥,6,17
𪌬,麥,6,17
𪌭,麥,7,18
𪌮,麥,7,18
𪌯,麥,7,18
𪀲,鳥,6,17
𪌺,麥,7,18
𪌻,麥,7,18
𪌼,麥,8,19
𪌽,麥,8,19
𪌾,麥,8,19
𪌿,麥,8,19
𪀳,鳥,6,17
𪍊,麥,8,19
𪍋,麥,8,19
𪍌,麥,9,20
𪍍,麥,9,20
𪍎,麥,9,20
𪍏,麥,9,20
𪀴,鳥,6,17
𪍚,麥,9,20
𪍛,麥,10,21
𪍜,麥,10,21
𪍝,麥,10,21
𪍞,麥,10,21
𪍟,麥,10,21
𪀵,鳥,6,17
𪍪,麥,11,22
𪍫,麥,11,22
𪍬,麥,11,22
𪍭,麥,11,22
𪍮,麥,11,22
𪍯,麥,11,22
𪀶,鳥,6,17
𪍺,麥,13,24
𪍻,麥,13,24
𪍼,麥,13,24
𪍽,麥,13,24
𪍾,麥,13,24
𪍿,麥,15,26
𪀷,鳥,6,17
𪀸,鳥,6,17
𪎚,麻,4,15
𪎛,麻,5,16
𪎜,麻,5,16
𪎝,麻,5,16
𪎞,麻,5,16
𪎟,麻,5,16
𪀹,鳥,6,17
𪐊,黍,9,21
𪐋,黍,10,22
𪐌,黍,11,23
𪐍,黍,11,23
𪐎,黍,11,23
𪐏,黍,11,23
𪁀,鳥,6,17
𪐚,黑,2,14
𪐛,黑,2,14
𪐜,黑,3,15
𪐝,黑,3,15
𪐞,黑,3,15
𪐟,黑,3,15
𪁁,鳥,6,17
𪐪,黑,4,16
𪐫,黑,4,16
𪐬,黑,4,16
𪐭,黑,4,16
𪐮,黑,4,16
𪐯,黑,4,16
𪁂,鳥,6,17
𪐺,黑,5,17
𪐻,黑,5,17
𪐼,黑,5,17
𪐽,黑,5,17
𪐾,黑,5,17
𪐿,黑,6,18
𪁃,鳥,6,17
𪑊,黑,7,19
𪑋,黑,7,19
𪑌,黑,7,19
𪑍,黑,7,19
𪑎,黑,7,19
𪑏,黑,7,19
𪁄,鳥,6,17
𪑚,黑,8,20
𪑛,黑,8,20
𪑜,黑,8,20
𪑝,黑,8,20
𪑞,黑,8,20
𪑟,黑,8,20
𪁅,鳥,6,17
𪑪,黑,9,21
𪑫,黑,9,21
𪑬,黑,9,21
𪑭,黑,9,21
𪑮,黑,9,21
𪑯,黑,9,21
𪁆,鳥,6,17
𪑺,黑,9,21
𪑻,黑,9,21
𪑼,黑,9,21
𪑽,黑,9,21
𪑾,黑,10,22
𪑿,黑,10,22
𪁇,鳥,6,17
𪒊,黑,10,22
𪒋,黑,10,22
𪒌,黑,10,22
𪒍,黑,10,22
𪒎,黑,10,22
𪒏,黑,11,23
𪁈,鳥,6,17
𪒚,黑,12,24
𪒛,黑,12,24
𪒜,黑,12,24
𪒝,黑,12,24
𪒞,黑,12,24
𪒟,黑,12,24
𪁉,鳥,6,17
𪔊,鼎,15,27
𪔋,鼓,3,16
𪔌,鼓,3,16
𪔍,鼓,4,17
𪔎,鼓,4,17
𪔏,鼓,4,17
𪁐,鳥,7,18
𪔚,鼓,6,19
𪔛,鼓,6,19
𪔜,鼓,7,20
𪔝,鼓,7,20
𪔞,鼓,7,20
𪔟,鼓,7,20
𪁑,鳥,7,18
𪔪,鼓,9,22
𪔫,鼓,9,22
𪔬,鼓,9,22
𪔭,鼓,9,22
𪔮,鼓,10,23
𪔯,鼓,11,24
𪁒,鳥,7,18
𪔺,鼠,3,16
𪔻,鼠,3,16
𪔼,鼠,3,16
𪔽,鼠,4,17
𪔾,鼠,4,17
𪔿,鼠,4,17
𪁓,鳥,7,18
𪕊,鼠,5,18
𪕋,鼠,5,18
𪕌,鼠,5,18
𪕍,鼠,5,18
𪕎,鼠,5,18
𪕏,鼠,5,18
𪁔,鳥,7,18
𪕚,鼠,7,20
𪕛,鼠,7,20
𪕜,鼠,7,20
𪕝,鼠,7,20
𪕞,鼠,7,20
𪕟,鼠,6,19
𪁕,鳥,7,18
𪕪,鼠,8,21
𪕫,鼠,9,22
𪕬,鼠,9,22
𪕭,鼠,9,22
𪕮,鼠,9,22
𪕯,鼠,9,22
𪁖,鳥,7,18
𪕺,鼠,10,23
𪕻,鼠,10,23
𪕼,鼠,10,23
𪕽,鼠,10,23
𪕾,鼠,10,23
𪕿,鼻,10,24
𪁗,鳥,7,18
𪖊,鼠,13,26
𪖋,鼠,14,27
𪖌,鼠,16,29
𪖍,鼠,16,29
𪖎,鼠,17,30
𪖏,鼠,18,31
𪁘,鳥,7,18
𪖚,鼻,5,19
𪖛,鼻,5,19
𪖜,鼻,5,19
𪖝,鼻,5,19
𪖞,鼻,5,19
𪖟,鼻,5,19
𪁙,鳥,7,18
𪘊,齒,6,21
𪘋,齒,6,21
𪘌,齒,6,21
𪘍,齒,6,21
𪘎,齒,7,22
𪘏,齒,7,22
𪁠,鳥,7,18
𪘚,齒,7,22
𪘛,齒,7,22
𪘜,齒,7,22
𪘝,齒,7,22
𪘞,齒,7,22
𪘟,齒,7,22
𪁡,鳥,7,18
𪘪,齒,8,23
𪘫,齒,8,23
𪘬,齒,8,23
𪘭,齒,8,23
𪘮,齒,8,23
𪘯,齒,8,23
𪁢,鳥,7,18
𪘺,齒,9,24
𪘻,齒,9,24
𪘼,齒,9,24
𪘽,齒,9,24
𪘾,齒,9,24
𪘿,齒,9,24
𪁣,鳥,7,18
𪙊,齒,10,25
𪙋,齒,10,25
𪙌,齒,10,25
𪙍,齒,10,25
𪙎,齒,10,25
𪙏,齒,10,25
𪁤,鳥,7,18
𪙚,齒,11,26
𪙛,齒,11,26
𪙜,齒,11,26
𪙝,齒,11,26
𪙞,齒,11,26
𪙟,齒,11,26
𪁥,鳥,7,18
𪙪,齒,12,27
𪙫,齒,12,27
𪙬,齒,12,27
𪙭,齒,12,27
𪙮,齒,12,27
𪙯,齒,12,27
𪁦,鳥,7,18
𪙺,齒,15,30
𪙻,齒,15,30
𪙼,齒,15,30
𪙽,齒,16,31
𪙾,齒,16,31
𪙿,齒,16,31
𪁧,鳥,7,18
𪚊,齒,20,35
𪚋,齒,20,35
𪚌,齒,21,36
𪚍,齒,25,40
𪚎,齒,25,40
𪁨,鳥,7,18
𪚚,龍,4,20
𪚛,龍,4,20
𪚜,龍,6,22
𪚝,龍,6,22
𪚞,龍,6,22
𪚟,龍,6,22
𪁩,鳥,7,18
𪜊,丶,1,2
𪜋,丶,7,8
𪜌,丿,5,6
𪜍,丿,8,9
𪜎,丿,9,10
𪜏,丿,9,10
𪁰,鳥,7,18
𪜚,乙,11,12
𪜛,乙,12,13
𪜜,亅,6,7
𪜝,亅,11,12
𪜞,二,12,14
𪜟,二,13,15
𪁱,鳥,7,18
𪜪,人,4,6
𪜫,人,4,6
𪜬,人,5,7
𪜭,人,5,7
𪜮,人,5,7
𪜯,人,5,7
𪁲,鳥,7,18
𪜺,人,6,8
𪜻,人,7,9
𪜼,人,7,9
𪜽,人,7,9
𪜾,人,7,9
𪜿,人,7,9
𪁳,鳥,7,18
𪝊,人,8,10
𪝋,人,9,11
𪝌,人,9,11
𪝍,人,9,11
𪝎,人,9,11
𪝏,人,9,11
𪁴,鳥,7,18
𪝚,人,10,12
𪝛,人,10,12
𪝜,人,10,12
𪝝,人,10,12
𪝞,人,10,12
𪝟,人,10,12
𪁵,鳥,7,18
𪝪,人,12,14
𪝫,人,13,15
𪝬,人,13,15
𪝭,人,13,15
𪝮,人,13,15
𪝯,人,13,15
𪁶,鳥,7,18
𪝺,人,17,19
𪝻,人,17,19
𪝼,人,17,19
𪝽,人,18,20
𪝾,人,19,21
𪝿,儿,6,8
𪁷,鳥,8,19
𪞊,八,11,13
𪞋,八,12,14
𪞌,八,13,15
𪞍,八,14,16
𪞎,冂,5,7
𪞏,冖,5,7
𪁸,鳥,8,19
𪞚,冫,4,6
𪞛,冫,5,7
𪞜,冫,5,7
𪞝,冫,5,7
𪞞,冫,6,8
𪞟,冫,7,9
𪁹,鳥,8,19
𪠊,厂,7,9
𪠋,厂,8,10
𪠌,厂,8,10
𪠍,厂,8,10
𪠎,厂,8,10
𪠏,厂,9,11
𪂀,鳥,8,19
𪠚,厂,15,17
𪠛,厂,18,20
𪠜,厶,7,9
𪠝,厶,8,10
𪠞,厶,9,11
𪠟,厶,10,12
𪂁,鳥,8,19
𪠪,又,7,9
𪠫,又,8,10
𪠬,又,8,10
𪠭,又,10,12
𪠮,又,10,12
𪠯,又,11,13
𪂂,鳥,8,19
𪠺,口,6,9
𪠻,口,6,9
𪠼,口,6,9
𪠽,口,6,9
𪠾,口,6,9
𪠿,口,6,9
𪂃,鳥,8,19
𪡊,口,7,10
𪡋,口,7,10
𪡌,口,7,10
𪡍,口,7,10
𪡎,口,7,10
𪡏,口,8,16
𪂄,鳥,8,19
𪡚,口,8,11
𪡛,口,8,11
𪡜,口,9,12
𪡝,口,9,12
𪡞,口,9,12
𪡟,口,9,12
𪂅,鳥,8,19
𪡪,口,10,13
𪡫,口,10,13
𪡬,口,10,13
𪡭,口,10,13
𪡮,口,10,13
𪡯,口,10,13
𪂆,鳥,8,19
𪡺,口,11,14
𪡻,口,11,14
𪡼,口,11,14
𪡽,口,11,14
𪡾,口,11,14
𪡿,口,11,14
𪂇,鳥,8,19
𪢊,口,12,15
𪢋,口,12,15
𪢌,口,12,15
𪢍,口,12,15
𪢎,口,13,16
𪢏,口,13,16
𪂈,鳥,8,19
𪢚,口,15,18
𪢛,口,15,18
𪢜,口,15,18
𪢝,口,15,18
𪢞,口,15,18
𪢟,口,16,19
𪂉,鳥,8,19
𪤊,土,10,13
𪤋,土,10,13
𪤌,土,10,13
𪤍,土,10,13
𪤎,土,11,14
𪤏,土,11,14
𪂐,鳥,8,19
𪤚,土,12,15
𪤛,土,12,15
𪤜,土,12,15
𪤝,土,12,15
𪤞,土,12,15
𪤟,土,13,16
𪂑,鳥,8,19
𪤪,土,14,17
𪤫,土,14,17
𪤬,土,15,18
𪤭,土,15,18
𪤮,土,15,18
𪤯,土,15,18
𪂒,鳥,8,19
𪤺,夕,7,10
𪤻,夕,8,11
𪤼,夕,9,12
𪤽,夕,11,14
𪤾,夕,12,15
𪤿,夕,13,16
𪂓,鳥,8,19
𪥊,大,5,8
𪥋,大,5,8
𪥌,大,5,8
𪥍,大,6,9
𪥎,大,6,9
𪥏,大,6,9
𪂔,鳥,8,19
𪥚,大,10,13
𪥛,大,10,13
𪥜,大,11,14
𪥝,大,11,14
𪥞,大,11,14
𪥟,大,12,15
𪂕,鳥,8,19
𪥪,女,4,7
𪥫,女,4,7
𪥬,女,4,7
𪥭,女,5,8
𪥮,女,5,8
𪥯,女,5,8
𪂖,鳥,8,19
𪥺,女,7,10
𪥻,女,8,11
𪥼,女,8,11
𪥽,女,8,11
𪥾,女,8,11
𪥿,女,8,11
𪂗,鳥,8,19
𪦊,女,9,12
𪦋,女,9,12
𪦌,女,9,12
𪦍,女,9,12
𪦎,女,9,12
𪦏,女,9,12
𪂘,鳥,8,19
𪦚,女,11,14
𪦛,女,11,14
𪦜,女,11,14
𪦝,女,11,14
𪦞,女,11,14
𪦟,女,11,14
𪂙,鳥,8,19
𪄀,鳥,10,21
𪄁,鳥,10,21
𪄂,鳥,10,21
𪄃,鳥,10,21
𪄄,鳥,10,21
𪄅,鳥,10,21
𪄆,鳥,10,21
𪄇,鳥,10,21
𪄈,鳥,10,21
𪄉,鳥,10,21
𪄐,鳥,10,21
𪄑,鳥,10,21
𪄒,鳥,10,21
𪄓,鳥,10,21
𪄔,鳥,10,21
𪄕,鳥,10,21
𪄖,鳥,10,21
𪄗,鳥,10,21
𪄘,鳥,10,21
𪄙,鳥,10,21
𪄠,鳥,10,21
𪄡,鳥,10,21
𪄢,鳥,10,21
𪄣,鳥,10,21
𪄤,鳥,10,21
𪄥,鳥,10,21
𪄦,鳥,10,21
𪄧,鳥,10,21
𪄨,鳥,10,21
𪄩,鳥,10,21
𪄰,鳥,11,22
𪄱,鳥,11,22
𪄲,鳥,11,22
𪄳,鳥,11,22
𪄴,鳥,11,22
𪄵,鳥,11,22
𪄶,鳥,11,22
𪄷,鳥,11,22
𪄸,鳥,11,22
𪄹,鳥,11,22
𪅀,鳥,11,22
𪅁,鳥,11,22
𪅂,鳥,11,22
𪅃,鳥,11,22
𪅄,鳥,11,22
𪅅,鳥,11,22
𪅆,鳥,11,22
𪅇,鳥,11,22
𪅈,鳥,11,22
𪅉,鳥,11,22
𪅐,鳥,11,22
𪅑,鳥,11,22
𪅒,鳥,11,22
𪅓,鳥,11,22
𪅔,鳥,11,22
𪅕,鳥,11,22
𪅖,鳥,11,22
𪅗,鳥,11,22
𪅘,鳥,11,22
𪅙,鳥,11,22
𪅠,鳥,11,22
𪅡,鳥,11,22
𪅢,鳥,11,22
𪅣,鳥,11,22
𪅤,鳥,11,22
𪅥,鳥,11,22
𪅦,鳥,11,22
𪅧,鳥,11,22
𪅨,鳥,11,22
𪅩,鳥,11,22
𪅰,鳥,12,23
𪅱,鳥,12,23
𪅲,鳥,12,23
𪅳,鳥,12,23
𪅴,鳥,12,23
𪅵,鳥,12,23
𪅶,鳥,12,23
𪅷,鳥,12,23
𪅸,鳥,12,23
𪅹,鳥,12,23
𪆀,鳥,12,23
𪆁,鳥,12,23
𪆂,鳥,12,23
𪆃,鳥,12,23
𪆄,鳥,12,23
𪆅,鳥,12,23
𪆆,鳥,12,23
𪆇,鳥,12,23
𪆈,鳥,12,23
𪆉,鳥,12,23
𪆐,鳥,12,23
𪆑,鳥,12,23
𪆒,鳥,12,23
𪆓,鳥,12,23
𪆔,鳥,12,23
𪆕,鳥,12,23
𪆖,鳥,12,23
𪆗,鳥,12,23
𪆘,鳥,12,23
𪆙,鳥,12,23
𪈀,鳥,15,26
𪈁,鳥,15,26
𪈂,鳥,15,26
𪈃,鳥,16,27
𪈄,鳥,16,27
𪈅,鳥,16,27
𪈆,鳥,16,27
𪈇,鳥,16,27
𪈈,鳥,16,27
𪈉,鳥,16,27
𪈐,鳥,16,27
𪈑,鳥,16,27
𪈒,鳥,16,27
𪈓,鳥,16,27
𪈔,鳥,16,27
𪈕,鳥,16,27
𪈖,鳥,16,27
𪈗,鳥,16,27
𪈘,鳥,17,28
𪈙,鳥,17,28
𪈠,鳥,17,28
𪈡,鳥,17,28
𪈢,鳥,17,28
𪈣,鳥,17,28
𪈤,鳥,17,28
𪈥,鳥,18,29
𪈦,鳥,18,29
𪈧,鳥,18,29
𪈨,鳥,18,29
𪈩,鳥,18,29
𪈰,鳥,19,30
𪈱,鳥,19,30
𪈲,鳥,19,30
𪈳,鳥,19,30
𪈴,鳥,20,31
𪈵,鳥,20,31
𪈶,鳥,20,31
𪈷,鳥,20,31
𪈸,鳥,21,32
𪈹,鳥,21,32
𪉀,鳥,25,36
𪉖,鹵,3,14
𪉗,鹵,3,14
𪉘,鹵,4,15
𪉙,鹵,4,15
𪉠,鹵,5,16
𪉡,鹵,5,16
𪉢,鹵,6,17
𪉣,鹵,7,18
𪉤,鹵,7,18
𪉥,鹵,7,18
𪉦,鹵,8,19
𪉧,鹵,8,19
𪉨,鹵,8,19
𪉩,鹵,8,19
𪉰,鹵,9,20
𪉱,鹵,9,20
𪉲,鹵,9,20
𪉳,鹵,9,20
𪉴,鹵,9,20
𪉵,鹵,10,21
𪉶,鹵,10,21
𪉷,鹵,10,21
𪉸,鹵,10,21
𪉹,鹵,10,21
𪊀,鹵,12,23
𪊁,鹵,12,23
𪊂,鹵,12,23
𪊃,鹵,13,24
𪊄,鹵,13,24
𪊅,鹵,13,24
𪊆,鹵,14,25
𪊇,鹵,14,25
𪊈,鹵,15,26
𪊉,鹵,16,27
𪊐,鹿,4,15
𪊑,鹿,4,15
𪊒,鹿,4,15
𪊓,鹿,4,15
𪊔,鹿,4,15
𪊕,鹿,4,15
𪊖,鹿,4,15
𪊗,鹿,4,15
𪊘,鹿,4,15
𪊙,鹿,4,15
𪌀,麥,2,13
𪌁,麥,3,14
𪌂,麥,3,14
𪌃,麥,3,14
𪌄,麥,3,14
𪌅,麥,4,15
𪌆,麥,4,15
𪌇,麥,4,15
𪌈,麥,4,15
𪌉,麥,4,15
𪌐,麥,4,15
𪌑,麥,4,15
𪌒,麥,4,15
𪌓,麥,4,15
𪌔,麥,5,16
𪌕,麥,5,16
𪌖,麥,5,16
𪌗,麥,5,16
𪌘,麥,5,16
𪌙,麥,5,16
𪌠,麥,5,16
𪌡,麥,5,16
𪌢,麥,6,17
𪌣,麥,6,17
𪌤,麥,6,17
𪌥,麥,6,17
𪌦,麥,6,17
𪌧,麥,6,17
𪌨,麥,6,17
𪌩,麥,6,17
𪌰,麥,7,18
𪌱,麥,7,18
𪌲,麥,7,18
𪌳,麥,7,18
𪌴,麥,7,18
𪌵,麥,7,18
𪌶,麥,7,18
𪌷,麥,7,18
𪌸,麥,7,18
𪌹,麥,7,18
𪍀,麥,8,19
𪍁,麥,8,19
𪍂,麥,8,19
𪍃,麥,8,19
𪍄,麥,8,19
𪍅,麥,8,19
𪍆,麥,8,19
𪍇,麥,8,19
𪍈,麥,8,19
𪍉,麥,8,19
𪍐,麥,9,20
𪍑,麥,9,20
𪍒,麥,9,20
𪍓,麥,9,20
𪍔,麥,9,20
𪍕,麥,9,20
𪍖,麥,9,20
𪍗,麥,9,20
𪍘,麥,9,20
𪍙,麥,9,20
𪍠,麥,10,21
𪍡,麥,10,21
𪍢,麥,10,21
𪍣,麥,11,22
𪍤,麥,11,22
𪍥,麥,11,22
𪍦,麥,11,22
𪍧,麥,11,22
𪍨,麥,11,22
𪍩,麥,11,22
𪍰,麥,11,22
𪍱,麥,11,22
𪍲,麥,12,23
𪍳,麥,12,23
𪍴,麥,12,23
𪍵,麥,12,23
𪍶,麥,12,23
𪍷,麥,12,23
𪍸,麥,13,24
𪍹,麥,13,24
𪎀,麥,15,26
𪎁,麥,16,27
𪎂,麥,16,27
𪎃,麥,17,28
𪎄,麥,17,28
𪎅,麥,17,28
𪎆,麥,19,30
𪎇,麥,20,31
𪎑,麻,2,13
𪎒,麻,3,14
𪎓,麻,3,14
𪎔,麻,3,14
𪎕,麻,4,15
𪎖,麻,4,15
𪎗,麻,4,15
𪎘,麻,4,15
𪎙,麻,4,15
𪐀,黍,6,18
𪐁,黍,7,19
𪐂,黍,8,20
𪐃,黍,8,20
𪐄,黍,8,20
𪐅,黍,8,20
𪐆,黍,8,20
𪐇,黍,9,21
𪐈,黍,9,21
𪐉,黍,9,21
𪐐,黍,12,24
𪐑,黍,14,26
𪐒,黍,13,25
𪐓,黍,14,26
𪐔,黍,16,28
𪐕,黍,16,28
𪐖,黍,16,28
𪐗,黑,0,12
𪐘,黑,1,13
𪐙,黑,2,14
𪐠,黑,3,15
𪐡,黑,3,15
𪐢,黑,3,15
𪐣,黑,3,15
𪐤,黑,4,16
𪐥,黑,4,16
𪐦,黑,4,16
𪐧,黑,4,16
𪐨,黑,4,16
𪐩,黑,4,16
𪐰,黑,4,16
𪐱,黑,4,16
𪐲,黑,5,17
𪐳,黑,5,17
𪐴,黑,5,17
𪐵,黑,5,17
𪐶,黑,5,17
𪐷,黑,5,17
𪐸,黑,5,17
𪐹,黑,5,17
𪑀,黑,6,18
𪑁,黑,6,18
𪑂,黑,6,18
𪑃,黑,6,18
𪑄,黑,6,18
𪑅,黑,6,18
𪑆,黑,6,18
𪑇,黑,6,18
𪑈,黑,7,19
𪑉,黑,7,19
𪑐,黑,7,19
𪑑,黑,7,19
𪑒,黑,8,20
𪑓,黑,8,20
𪑔,黑,8,20
𪑕,黑,8,20
𪑖,黑,8,20
𪑗,黑,8,20
𪑘,黑,8,20
𪑙,黑,8,20
𪑠,黑,8,20
𪑡,黑,8,20
𪑢,黑,8,20
𪑣,黑,9,21
𪑤,黑,8,20
𪑥,黑,9,21
𪑦,黑,9,21
𪑧,黑,9,21
𪑨,黑,9,21
𪑩,黑,9,21
𪑰,黑,9,21
𪑱,黑,9,21
𪑲,黑,9,21
𪑳,黑,9,21
𪑴,黑,9,21
𪑵,黑,9,21
𪑶,黑,9,21
𪑷,黑,9,21
𪑸,黑,9,21
𪑹,黑,9,21
𪒀,黑,10,22
𪒁,黑,10,22
𪒂,黑,10,22
𪒃,黑,10,22
𪒄,黑,10,22
𪒅,黑,10,22
𪒆,黑,10,22
𪒇,黑,10,22
𪒈,黑,10,22
𪒉,黑,10,22
𪒐,黑,11,23
𪒑,黑,11,23
𪒒,黑,11,23
𪒓,黑,11,23
𪒔,黑,11,23
𪒕,黑,11,23
𪒖,黑,11,23
𪒗,黑,11,23
𪒘,黑,12,24
𪒙,黑,12,24
𪔀,黽,14,27
𪔁,黽,15,28
𪔂,鼎,0,12
𪔃,鼎,2,14
𪔄,鼎,3,15
𪔅,鼎,3,15
𪔆,鼎,3,15
𪔇,鼎,4,16
𪔈,鼎,6,18
𪔉,鼎,10,22
𪔐,鼓,5,18
𪔑,鼓,5,18
𪔒,鼓,5,18
𪔓,鼓,5,18
𪔔,鼓,6,19
𪔕,鼓,6,19
𪔖,鼓,6,19
𪔗,鼓,6,19
𪔘,鼓,6,19
𪔙,鼓,6,19
𪔠,鼓,7,20
𪔡,鼓,7,20
𪔢,鼓,8,21
𪔣,鼓,8,21
𪔤,鼓,8,21
𪔥,鼓,8,21
𪔦,鼓,9,22
𪔧,鼓,9,22
𪔨,鼓,9,22
𪔩,鼓,9,22
𪔰,鼓,11,24
𪔱,鼓,11,24
𪔲,鼓,11,24
𪔳,鼓,12,25
𪔴,鼓,12,25
𪔵,鼓,13,26
𪔶,鼓,14,27
𪔷,鼓,16,29
𪔸,鼠,2,15
𪔹,鼠,2,15
𪕀,鼠,4,17
𪕁,鼠,4,17
𪕂,鼠,4,17
𪕃,鼠,4,17
𪕄,鼠,4,17
𪕅,鼠,4,17
𪕆,鼠,4,17
𪕇,鼠,4,17
𪕈,鼠,4,17
𪕉,鼠,5,18
𪕐,鼠,5,18
𪕑,鼠,5,18
𪕒,鼠,6,19
𪕓,鼠,6,19
𪕔,鼠,6,19
𪕕,鼠,6,19
𪕖,鼠,6,19
𪕗,鼠,6,19
𪕘,鼠,6,19
𪕙,鼠,6,19
𪕠,鼠,7,20
𪕡,鼠,7,20
𪕢,鼠,7,20
𪕣,鼠,7,20
𪕤,鼠,7,20
𪕥,鼠,7,20
𪕦,鼠,7,20
𪕧,鼠,7,20
𪕨,鼠,8,21
𪕩,鼠,8,21
𪕰,鼠,9,22
𪕱,鼠,9,22
𪕲,鼠,9,22
𪕳,鼠,9,22
𪕴,鼠,9,22
𪕵,鼠,10,23
𪕶,鼠,10,23
𪕷,鼠,10,23
𪕸,鼠,10,23
𪕹,鼠,10,23
𪖀,鼠,11,24
𪖁,鼠,11,24
𪖂,鼠,11,24
𪖃,鼠,11,24
𪖄,鼠,11,24
𪖅,鼠,12,25
𪖆,鼠,12,25
𪖇,鼠,12,25
𪖈,鼠,12,25
𪖉,鼠,12,25
𪖐,鼻,1,15
𪖑,鼻,2,16
𪖒,鼻,2,16
𪖓,鼻,3,17
𪖔,鼻,3,17
𪖕,鼻,4,18
𪖖,鼻,4,18
𪖗,鼻,4,18
𪖘,鼻,4,18
𪖙,鼻,4,18
𪘀,齒,6,21
𪘁,齒,6,21
𪘂,齒,6,21
𪘃,齒,6,21
𪘄,齒,6,21
𪘅,齒,6,21
𪘆,齒,6,21
𪘇,齒,6,21
𪘈,齒,6,21
𪘉,齒,6,21
𪘐,齒,7,22
𪘑,齒,7,22
𪘒,齒,7,22
𪘓,齒,7,22
𪘔,齒,7,22
𪘕,齒,7,22
𪘖,齒,7,22
𪘗,齒,7,22
𪘘,齒,7,22
𪘙,齒,7,22
𪘠,齒,7,22
𪘡,齒,7,22
𪘢,齒,7,22
𪘣,齒,7,22
𪘤,齒,7,22
𪘥,齒,8,23
𪘦,齒,8,23
𪘧,齒,8,23
𪘨,齒,8,23
𪘩,齒,8,23
𪘰,齒,8,23
𪘱,齒,8,23
𪘲,齒,8,23
𪘳,齒,8,23
𪘴,齒,8,23
𪘵,齒,8,23
𪘶,齒,8,23
𪘷,齒,8,23
𪘸,齒,8,23
𪘹,齒,9,24
𪙀,齒,9,24
𪙁,齒,9,24
𪙂,齒,9,24
𪙃,齒,9,24
𪙄,齒,9,24
𪙅,齒,9,24
𪙆,齒,9,24
𪙇,齒,9,24
𪙈,齒,9,24
𪙉,齒,10,25
𪙐,齒,10,25
𪙑,齒,10,25
𪙒,齒,10,25
𪙓,齒,10,25
𪙔,齒,10,25
𪙕,齒,10,25
𪙖,齒,10,25
𪙗,齒,10,25
𪙘,齒,10,25
𪙙,齒,10,25
𪙠,齒,11,26
𪙡,齒,11,26
𪙢,齒,11,26
𪙣,齒,12,27
𪙤,齒,12,27
𪙥,齒,12,27
𪙦,齒,12,27
𪙧,齒,12,27
𪙨,齒,12,27
𪙩,齒,12,27
𪙰,齒,13,28
𪙱,齒,13,28
𪙲,齒,13,28
𪙳,齒,13,28
𪙴,齒,13,28
𪙵,齒,13,28
𪙶,齒,14,29
𪙷,齒,15,30
𪙸,齒,15,30
𪙹,齒,15,30
𪚀,齒,16,31
𪚁,齒,17,32
𪚂,齒,17,32
𪚃,齒,17,32
𪚄,齒,17,32
𪚅,齒,18,33
𪚆,齒,19,34
𪚇,齒,19,34
𪚈,齒,19,34
𪚉,齒,19,34
𪚑,龍,3,19
𪚒,龍,3,19
𪚓,龍,3,19
𪚔,龍,3,19
𪚕,龍,4,20
𪚖,龍,4,20
𪚗,龍,4,20
𪚘,龍,4,20
𪚙,龍,5,21
𪜀,一,2,3
𪜁,一,2,3
𪜂,一,3,4
𪜃,一,7,8
𪜄,一,8,9
𪜅,一,9,10
𪜆,一,10,11
𪜇,一,15,16
𪜈,丨,3,4
𪜉,丨,8,9
𪜐,乙,4,5
𪜑,乙,5,6
𪜒,乙,6,7
𪜓,乙,6,7
𪜔,乙,7,8
𪜕,乙,8,9
𪜖,乙,9,10
𪜗,乙,9,10
𪜘,乙,10,11
𪜙,乙,11,12
𪜠,亠,3,5
𪜡,亠,3,5
𪜢,亠,5,7
𪜣,亠,9,11
𪜤,亠,10,12
𪜥,亠,13,15
𪜦,亠,17,19
𪜧,人,2,4
𪜨,人,4,6
𪜩,人,4,6
𪜰,人,5,7
𪜱,人,5,7
𪜲,人,5,7
𪜳,人,5,7
𪜴,人,5,7
𪜵,人,6,8
𪜶,人,6,8
𪜷,人,6,8
𪜸,人,6,8
𪜹,人,6,8
𪝀,人,7,9
𪝁,人,7,9
𪝂,人,7,9
𪝃,人,8,10
𪝄,人,8,10
𪝅,人,8,10
𪝆,人,8,10
𪝇,人,8,10
𪝈,人,8,10
𪝉,人,8,10
𪝐,人,9,11
𪝑,人,9,11
𪝒,人,9,11
𪝓,人,9,11
𪝔,人,9,11
𪝕,人,9,11
𪝖,人,10,12
𪝗,人,10,12
𪝘,人,10,12
𪝙,人,10,12
𪝠,人,11,13
𪝡,人,11,13
𪝢,人,11,13
𪝣,人,11,13
𪝤,人,11,13
𪝥,人,12,14
𪝦,人,12,14
𪝧,人,12,14
𪝨,人,12,14
𪝩,人,12,14
𪝰,人,14,16
𪝱,人,14,16
𪝲,人,14,16
𪝳,人,14,16
𪝴,人,15,17
𪝵,人,15,17
𪝶,人,15,17
𪝷,人,16,18
𪝸,人,16,18
𪝹,人,16,18
𪞀,儿,7,9
𪞁,儿,8,10
𪞂,儿,11,13
𪞃,儿,13,15
𪞄,儿,13,15
𪞅,儿,13,15
𪞆,儿,17,19
𪞇,入,8,10
